administration_code,hour,population20210701,population20210702,population20210703,population20210704,population20210705,population20210706,population20210707,population20210708,population20210709,population20210710,population20210711,population20210712,population20210713,population20210714,population20210715,population20210716,population20210717,population20210718,population20210719,population20210720,population20210721,population20210722,population20210723,population20210724,population20210725,population20210726,population20210727,population20210728,population20210729,population20210730,population20210731,population20210801,population20210802,population20210803,population20210804,population20210805,population20210806,population20210807,population20210808,population20210809,population20210810,population20210811,population20210812,population20210813,population20210814,population20210815,population20210816,population20210817,population20210818,population20210819,population20210820,population20210821,population20210822,population20210823,population20210824,population20210825,population20210826,population20210827,population20210828,population20210829,population20210830,population20210831,population20210901,population20210902,population20210903,population20210904,population20210905,population20210906,population20210907,population20210908,population20210909,population20210910,population20210911,population20210912,population20210913,population20210914,population20210915,population20210916,population20210917,population20210918,population20210919,population20210920,population20210921,population20210922,population20210923,population20210924,population20210925,population20210926,population20210927,population20210928,population20210929,population20210930,mean2021
1111051500,dawn,579.6768519230772,585.7058235576919,564.0050807692305,556.7261168269231,585.8362403846152,584.7254701923076,585.4606394230768,588.0590004807691,589.9850360576921,555.7682908653844,555.6865802884621,584.5713211538462,580.6910783653847,575.303924519231,561.3066024038463,584.1142548076924,557.085257692308,566.9346850961538,607.1860524038459,569.6603644230771,588.5954961538464,594.5071192307694,599.2711634615384,571.1591567307694,547.314774038461,590.4899653846155,573.2422278846154,574.5930485576928,585.9062937499996,564.012164903846,548.9745783653846,540.9054682692306,600.3059687500001,587.5984524038463,568.7942677884619,601.3806543269227,559.8392499999998,547.5228719806765,535.9282376811594,572.6260985576921,568.3273610576923,571.2442043269232,586.356475,596.7348734299516,551.5842937500003,544.1348461538461,574.2290754807694,577.7081139423079,577.253145673077,576.3788860576922,609.8297442307692,561.7079735576924,591.7361293269233,578.7387586538457,576.7891533653847,611.08433125,612.401594711538,581.9979884615385,592.4196399038461,583.7040120192308,612.1472423076922,617.094360576923,608.096091346154,620.3984697115388,580.074914423077,592.2301980769233,571.1515750000001,616.7671586538461,608.8048418269234,616.4598346153846,612.4810750000001,614.5017413461538,593.9066721153845,581.1505413461539,612.8030197115385,613.4327519230765,610.4162442307692,619.0050836538462,612.255028365385,588.8123591346158,564.9442528846153,536.6951927884612,528.9365692307694,561.3262903846154,597.0477697115386,605.8991350961535,593.235824519231,588.7434264423077,617.5348014423079,612.7774423076927,610.4384149038464,617.043570673077,584.048135043013
1111051500,daytime,716.0951415384615,690.9787353846153,653.2661784615384,600.9105380769232,696.9994930769238,706.7727869230772,730.6397953846154,720.0360284615386,722.9953719230772,597.6763926923078,601.6296992307692,676.3497550000004,675.0475896153844,644.6619223076921,634.099905,639.5694542307691,605.3077461538468,609.6640742307696,651.6547369230768,635.8641676923077,654.8363115384611,654.45144,656.5019184615385,614.6883276923076,589.3040265384611,632.2073003846152,637.4369515384618,633.3907542307688,645.6331996153848,635.3857242307693,602.0915819230771,582.1639696153849,641.4185880769232,657.1069973076919,655.0356884615383,665.3698338461544,631.651011153846,599.1126361538462,601.5074742307693,634.4440903846153,649.8916503846154,660.7857230769232,667.4771092307693,675.2383015384614,619.353610384615,624.1430146153842,637.3595888461538,688.3561123076922,702.3970965384615,714.3376230769228,732.4587011538463,615.1045746153843,687.4732519230768,682.7599199999997,697.9698888461539,737.4086438461542,738.4245580769236,709.0520734615379,697.4920334615384,670.594640769231,720.924394615385,706.8209296153841,716.2871953846151,746.1792396153843,724.1282092307691,731.9968292307691,707.6104384615384,746.0171265384611,740.5878261538463,771.3180242307694,779.8841838461536,771.88693,722.6318226923074,699.0775103846154,741.4574776923072,767.5711984615381,774.8875576923082,766.6365280769229,764.645203076923,703.0776523076925,681.6362111538461,642.9038026923075,605.0159973076923,704.7648953846149,696.678250769231,745.0369057692311,728.3586715384615,735.2351192307691,748.9565238461537,761.6130415384615,744.1897788461539,755.2958134615379,682.5581167683946
1111051500,night,594.9268564102567,576.0286782051285,552.9458205128208,557.181991025641,573.365944871795,587.2769846153848,576.8515294871795,577.794603846154,574.8840044871798,563.1171448717953,555.9963641025641,569.361755128205,562.2275775641021,559.8737570512819,559.3229358974361,560.3893929487178,560.0682474358973,567.8973455128205,585.2787416666667,561.7812403846156,584.5774243589744,576.9770544871795,594.3291044871795,567.9124865384614,558.4526070512821,574.566640384615,567.1224025641025,563.7823089743589,576.1669461538464,565.936623717949,559.1321987179485,556.0601211538459,576.5671083333335,584.3285365384614,575.7129371794873,578.8755929487181,554.231964102564,553.3488961538461,557.6798365384614,559.6073499999999,571.1357615384615,577.5775243589743,572.5202288461538,592.8080794871793,559.0075634615383,556.680830128205,583.3684628205128,575.4765455128204,573.3079794871796,577.5607557692305,602.7164224358975,568.6696897435895,604.350164102564,563.1270820512823,574.0580410256409,609.3463025641026,598.5105365384617,578.7861326923078,610.1224076923078,594.7121532051281,601.3723788461539,582.0691371794874,599.3837282051283,598.3041762820511,590.2343833333334,604.6071320512818,605.8634230769229,589.5175884615385,590.4814333333333,620.2730243589742,602.7032326923074,611.7752384615384,617.8152608974357,603.6040487179487,600.0117384615387,605.5639538461542,622.8295955128206,610.2363064102561,617.1791583333332,592.1578294871796,557.7491012820514,535.0537570512818,548.48948525641,593.4599384615384,589.098537820513,601.250816025641,619.6849378205131,610.6162474358972,591.6579583333335,598.336258974359,602.7467160256407,608.4400980769235,581.8298732650503
1111053000,dawn,981.20600390625,936.400382352941,873.9742419117642,818.5138544117646,954.9493531249999,975.7137437499994,985.5405484374996,931.632650735294,928.5733749999997,826.7685720588235,809.6752977941177,885.3537463235292,892.8570933823526,969.4473398437502,927.2741963235296,895.6090205882354,883.5847664062495,790.79077734375,865.2990382812496,999.1259025000003,899.7394523437504,874.4715265625,863.7461015625,812.9226617187501,784.7089546875001,877.0160382812502,1023.476728125,918.2653843749999,891.0538164062499,930.4239781250006,842.9487406249999,852.6923200000003,911.0428758333333,953.3051183333331,935.3919656250002,879.7179906249997,928.7434710937498,952.318321666667,769.540477037037,900.79405234375,984.2722216666667,950.7509007812497,961.6405349999998,896.3080242187499,877.3278898437496,840.9975507812496,763.8132757812498,902.4946265625001,983.8848925,941.5738671874998,963.7825791666669,856.9628178294575,764.4848226562498,984.9880508333339,1020.1437194915252,909.1224212598427,956.0278358333337,960.1926325396819,878.0142991666668,827.35317107438,929.8890441666667,942.8814366666666,949.8610675000001,976.1846090909094,996.0536851239672,855.5560258333337,804.5605783333335,881.6638264000002,907.2095959999999,894.3786054687505,918.6340096000004,878.1320395348836,813.9011341463416,738.6722097014925,830.3011388059704,922.2968580645157,902.9300906250003,846.9108851851851,893.5250785714284,745.7181850746268,692.7617666666665,686.90527109375,708.2483491803287,660.4700696296297,765.9711808823529,805.0986919117645,809.0489047619047,860.7728079646015,953.7236339130436,934.5049916666669,894.2704145161288,926.2709966942149,885.7179695303765
1111053000,daytime,2501.5904150000006,2281.800494117646,1383.0724441176471,1257.85507,2422.799126875,2533.7208487500006,2512.8286093750003,2314.8292076470575,2228.2347052941177,1279.2280058823535,1235.200461764706,2141.8786182352947,2158.869982941176,2281.7563068750014,2131.4604129411764,2036.7697229411765,1259.765120625,1148.1027518750004,2120.349028124999,2363.006261999999,2189.360539375001,2122.9580062499986,2072.5334734567905,1192.8273481249996,1136.4738031250001,2116.9423639751544,2162.0900643750006,2185.158015000001,2121.2809409937886,2091.409934161491,1225.258106875,1216.0742693333336,2189.482545394736,2210.684172611464,2140.075126219511,2071.4213127272715,2098.485872392638,1314.5535827814565,1145.3622736196319,2173.926550306748,2343.179044805195,2228.508288198756,2325.6276640522865,2100.8624459627326,1254.7016225609755,1218.1579585365855,1141.0679104294481,2224.777769565216,2294.8774064935074,2219.4915697530873,2195.5395132911403,1216.1810714285725,1214.516529192547,2262.7680872611454,2373.353952,2250.1720762499995,2232.165425,2189.524713836478,1376.2994277419348,1317.082388888889,2222.8702208860755,2231.193283333334,2289.064550967743,2313.064687421383,2256.8274781250007,1354.9757087499997,1323.348952597402,2143.9988765432104,2155.8443079754597,2235.693807361962,2213.1393254658383,2127.1216554878056,1293.0213239520958,1290.4688746835443,2193.7881527950303,2159.2574848484846,2263.7728024844723,2146.8024682634723,2008.418593373493,1197.958616766467,1167.2342782608691,906.8601641176465,820.0324445783132,1012.9526136904758,1964.9317729411764,2019.0044710059167,1328.2039157232707,1410.4287811188813,2090.2770392857133,2084.89805297619,2090.1036017964075,2151.726066463415,1882.7784253888094
1111053000,night,1458.5985291666664,1322.0889941176474,1033.0977999999998,977.2105254901959,1352.4428312500002,1465.8669270833332,1386.297192783505,1313.683126470588,1268.842330392157,1043.24485,1006.8393676470592,1140.2732411764707,1177.6818764705874,1273.0871572916662,1204.2137294117645,1113.42823627451,1020.0226833333331,970.718321875,1122.5685697916663,1275.2341913043483,1173.7590268041233,1183.3965968750001,1146.833512500001,952.74633125,961.1968927083335,1214.9949687499998,1204.0215708333333,1185.790773958333,1198.6795635416663,1164.6797265306125,973.3443770833333,1020.7627100000003,1197.2110566666668,1241.4646326086959,1179.9360329896901,1191.5597783505154,1186.4453739583334,1047.9693857142865,963.0493770833335,1171.6346597938145,1282.1387802197798,1195.882966666667,1275.541032967033,1153.466493877551,963.6241752577322,929.454326804124,906.1035374999996,1187.4675422680411,1282.2410857142854,1231.6017437500002,1232.7371153846161,962.8189343750005,917.6335020408162,1232.1614054945053,1218.5625452631573,1214.7453610526316,1248.725817204301,1213.766631578947,1014.7511789473685,1006.3166380434781,1227.8285217391299,1293.080077011494,1234.4966446808512,1269.9326168421053,1302.8745456521742,992.4139821052631,977.4801180851064,1150.6881908163264,1252.6296406249999,1357.1974688172047,1244.1835547368416,1180.618074489796,1050.901472340426,1008.8027641304349,1245.398048913043,1211.8115474226804,1250.5483041237117,1212.783068686869,1108.659143434344,953.1483214285713,835.164987878788,750.9403050000002,739.5802178217818,841.7382712871284,1119.0373949999998,1262.4365967741944,1013.1582084210523,943.8584360824742,1141.4368494949497,1184.8076855670101,1183.5461367346932,1217.193925252525,1140.3590517949629
1111054000,dawn,912.0373375000001,885.3228225,831.4026325000001,797.8084775,883.1306924999999,885.0282474999998,886.4977050000001,816.4549175,812.3476100000001,724.7532249999999,791.2615899999998,872.8183750000002,876.8365950000003,878.7682500000001,882.1000950000001,821.3108,766.7312825000001,792.5381950000001,809.7894925,832.91566,809.9568124999998,760.7869449999998,823.55121,811.0707,790.0477075,784.8644199999999,796.7315225,765.2179775000001,795.2936249999998,830.81981,791.572785,760.5535849999999,775.5167999999998,758.4147050000001,758.0430174999999,795.82492,822.972265,791.262445,782.36801,792.7118800000001,821.2476449999998,794.2360450000001,893.7642725000002,844.9273575,772.7391825,753.63482,853.2168950000001,801.1660325,798.3705499999999,839.009995,811.5309575000001,744.4022925000002,739.4879925000001,827.5749874999998,824.3546475,827.5038200000001,837.2636974999998,815.1130325,778.3025125000001,805.4580149999999,832.2888225,852.31206,832.91705,819.9035575,803.42976,745.5121125000001,734.23304,860.6679275,840.5102274999999,852.7933050000001,851.3473925000002,861.800755,801.1778350000002,754.282135,839.5641250000001,861.4993299999999,847.2568449999999,857.5595899999996,802.8025324999996,754.0592550000001,719.6586599999999,708.7786725000001,674.9902824999999,705.4047175000002,826.8200025,837.5479399999998,791.31017,770.937385,837.7327174999998,834.0638900000001,824.2029225000002,831.7366225000002,809.8895819021736
1111054000,daytime,1592.223764,1612.4264620000001,1355.8478380000001,1109.848988,1488.0051780000003,1623.8997100000008,1611.479712,1526.6518760000006,1525.7126819999996,1138.6471780000004,1066.5332700000004,1427.5469220000004,1462.3276919999998,1437.1005499999999,1387.3566620000004,1432.6298940000006,1103.4992240000001,1020.1624780000001,1356.6457900000003,1417.1399679999997,1352.2316560000002,1401.242576,1347.1932820000004,1087.1806100000001,1050.43024,1291.7455299999997,1341.7811819999997,1362.539384,1377.2258940000006,1358.4636160000002,1110.325468,991.8231519999999,1269.7511179999995,1405.691908,1348.1573819999996,1405.79163,1384.3449919999998,1099.1923860000006,1069.0859540000001,1337.99143,1435.1184980000003,1473.200982,1487.1068220000002,1468.8667219999998,1241.6974599999996,1177.356302,1118.8212159999998,1442.254742,1469.341618,1550.37714,1502.5657119999998,1102.4653879999996,1190.15545,1417.90371,1484.803554,1556.5431120000003,1546.0845440000005,1482.6531300000001,1323.978278,1255.2559480000002,1470.292426,1507.697744,1497.1059619999994,1554.4225520000002,1536.1364380000005,1432.853476,1301.0818719999997,1480.303696,1455.2596219999998,1593.3163200000004,1624.74961,1586.835956,1445.4121320000006,1320.4345459999995,1484.762096,1576.4726579999997,1596.8867420000001,1650.1848499999996,1520.8683280000007,1379.0495099999998,1263.5119559999994,1184.467958,1072.181348,1266.6491260000003,1524.120966,1598.9659559999998,1474.2662360000004,1347.8484540000002,1520.704772,1584.2318340000004,1472.2741040000003,1572.3502859999996,1388.1535335652177
1111054000,night,943.5507799999998,973.8803566666666,881.6978899999998,907.5104233333332,893.2073033333331,964.4358533333335,936.6053200000002,919.5864466666667,917.3096800000001,887.4687133333335,874.2190366666669,870.7162833333336,887.1328333333332,907.9949700000004,843.9855233333332,852.3204066666665,845.1843399999998,825.3054233333332,800.1916166666667,856.4212500000001,823.6337600000003,847.3993700000002,856.6086433333332,849.7694466666668,823.1066699999999,844.279,809.9369799999998,824.9096533333333,835.5623066666668,845.7210533333333,866.58416,793.2041966666668,767.33366,823.9298633333334,822.2500666666667,841.3249866666666,860.9656133333333,856.9332066666669,822.1086733333334,815.8672533333331,870.1779133333333,900.9879699999999,887.4084666666666,910.1040566666668,877.6833499999999,863.9327966666666,840.6593200000002,833.6584433333333,872.6763433333334,889.7115566666666,887.1013133333332,823.3853799999999,862.6920566666668,849.0586633333332,865.4657466666666,896.0330433333334,863.2505900000001,867.0436266666665,926.6057666666668,899.9183066666667,873.0195466666667,871.5270566666666,862.4440933333333,862.4585366666669,878.137583333333,959.1741233333333,893.3438766666669,877.4228966666667,882.6061533333334,934.1773633333331,922.1700999999999,943.4115966666666,957.1701,911.0701933333332,890.2799299999999,924.7563600000001,928.8658399999999,918.0542133333333,902.6545033333332,910.5266766666665,839.9238566666668,806.2157666666668,777.2371066666667,866.3674300000001,918.01116,936.98205,945.8025700000004,881.2714466666665,864.3542999999999,905.2577300000002,896.0934733333331,907.8678566666669,875.6126436231882
1111055000,dawn,757.0366625000001,749.8209218749998,740.9740087500002,735.5338931250001,748.8887162499998,754.707004375,750.4831156249998,754.6233324999997,751.9227568750001,748.8169393750003,736.4255287500001,746.4808987499998,810.1830374999994,735.8166056250002,804.8460268749998,825.1861398648645,693.7180092715234,814.766180263158,793.6096861842107,817.018211184211,819.9404134228188,793.4320717105264,787.1746934640523,792.9626453947363,789.6264395973152,792.9346513157892,781.839096710526,795.1178842105259,798.9453703947371,791.0068335526317,785.7853559210523,800.7703151315787,818.6513142857141,801.1404578947364,801.4830506578946,818.4938878378376,795.0836519736845,794.8714046052631,786.5600190789472,802.525611842105,803.6392585526313,805.2031098684213,824.7893513157891,813.3811519999999,781.7362045454545,797.271718,811.954426973684,797.6946581699347,776.7229084967321,825.8171243243244,807.2958111842104,823.9521236486488,800.378792105263,826.9582416107376,771.576875471698,787.6860948717946,764.2368687499996,788.4985608974359,755.7766681249998,788.2179415584417,778.1213553459122,774.1435131249999,784.6052705128204,843.2771503225806,794.4501161290327,760.2192817610064,759.1448433962266,766.0845768750003,783.0062711538461,776.6835899999999,790.1415445859872,776.0910635220125,810.8252162337665,773.1409461538462,773.4058756249999,785.880999367089,775.8866218750002,781.0522037500002,775.524425,767.599948427673,736.0467805031448,734.9217685897435,750.1691006535942,773.7631767741935,767.6925368749999,782.6271830188676,775.0960700636946,770.1486874999999,792.913983544304,831.1765133333329,766.1297387499997,774.5238300000003,783.2226621495472
